go_ref,go_name,months_after_go,superseded,ann_title,event_id,input_row,source_file,stock_code,stock_name,ann_date,ann_type,mandate,placee_label,placee_name,placee_type,beneficial_owner,shares,price,price_source,pct_enlarged,pct_enlarged_source,below_5pct,lockup,independent_declared,completion_date,source_url,snippet,parse_confidence,fail_reason
GO_08107_12/04/24,Beaming Elite Holdings Limited (陳霆),7.8,,有關根據一般授權配售新股份的補充公告,PGO_08107_14/02/2025 17:29,146.0,全購事件20260831.csv,08107,細葉榕科技,2025-02-14,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0214/2025021400746_c.pdf,,,NO_PLACEE_DEF
GO_08107_12/04/24,Beaming Elite Holdings Limited (陳霆),7.5,,有關根據一般授權配售新股份的補充公告,PGO_08107_05/02/2025 16:45,146.0,全購事件20260831.csv,08107,細葉榕科技,2025-02-05,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0205/2025020501070_c.pdf,,,NO_PLACEE_DEF
GO_08107_12/04/24,Beaming Elite Holdings Limited (陳霆),7.1,,根據一般授權配售新股份,PGO_08107_24/01/2025 20:32,146.0,全購事件20260831.csv,08107,細葉榕科技,2025-01-24,配售,,承配人,,,,,,,,,,,,2025-01-03,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0124/2025012401488_c.pdf,,MED,NO_NAMED_PLACEE
GO_08326_11/04/24,"振捷有限公司 (吳建農 - 執行董事, 董事會主席兼行政總裁, 徐水升, 沈孟紅)",3.0,,供股股份之有效接納及申請結果及待進行補償安排之未認購供股股份及不合資格股東未出售供股股份數目,PGO_08326_19/08/2024 20:54,147.0,全購事件20260831.csv,08326,同景新能源,2024-08-19,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0819/2024081901429_c.pdf,,,NO_PLACEE_DEF
GO_06928_26/03/24,盧永德,22.8,,完成根據一般授權認購新股份,PGO_06928_10/04/2026 19:42,148.0,全購事件20260831.csv,06928,萬馬控股,2026-04-10,認購,,,,,,,,,,,,,,2026-04-10,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0410/2026041001126_c.pdf,,,NO_PLACEE_DEF
GO_06928_26/03/24,盧永德,22.3,,有關 根據一般授權認購新股份之 第五份補充公告,PGO_06928_27/03/2026 19:48,148.0,全購事件20260831.csv,06928,萬馬控股,2026-03-27,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0327/2026032702139_c.pdf,,MED,NO_NAMED_PLACEE
GO_06928_26/03/24,盧永德,21.9,,有關根據一般授權認購新股份之第四份補充公告,PGO_06928_13/03/2026 20:40,148.0,全購事件20260831.csv,06928,萬馬控股,2026-03-13,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0313/2026031301540_c.pdf,,,NO_PLACEE_DEF
GO_06928_26/03/24,盧永德,21.4,,有關根據一般授權認購新股份之第三份補充公告,PGO_06928_27/02/2026 20:27,148.0,全購事件20260831.csv,06928,萬馬控股,2026-02-27,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0227/2026022701593_c.pdf,,,NO_PLACEE_DEF
GO_06928_26/03/24,盧永德,21.0,,有關 根據一般授權認購新股份之 第二份補充公告,PGO_06928_13/02/2026 18:18,148.0,全購事件20260831.csv,06928,萬馬控股,2026-02-13,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0213/2026021301108_c.pdf,,,NO_PLACEE_DEF
GO_06928_26/03/24,盧永德,20.5,,有關 根據一般授權認購新股份之補充公告,PGO_06928_30/01/2026 18:58,148.0,全購事件20260831.csv,06928,萬馬控股,2026-01-30,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0130/2026013001402_c.pdf,,,NO_PLACEE_DEF
GO_00854_01/02/24,香港雅創台信電子有限公司 (上海雅創 SZ: 301099),9.6,,根據一般授權認購新股份,PGO_00854_15/07/2025 19:02,151.0,全購事件20260831.csv,00854,威雅利,2025-07-15,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0715/2025071500847_c.pdf,,,NO_PLACEE_DEF
GO_00854_01/02/24,香港雅創台信電子有限公司 (上海雅創 SZ: 301099),8.9,,"根據一般授權按認購價每股認購股份$2.66港元認購本公司股本中15,000,000股新普通股 &mdash; 收到新加坡證券交易所有限公司之上市及報價通知",PGO_00854_24/06/2025 16:50,151.0,全購事件20260831.csv,00854,威雅利,2025-06-24,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0624/2025062400362_c.pdf,,MED,NO_NAMED_PLACEE
GO_00854_01/02/24,香港雅創台信電子有限公司 (上海雅創 SZ: 301099),8.5,,根據一般授權認購新股份,PGO_00854_12/06/2025 18:32,151.0,全購事件20260831.csv,00854,威雅利,2025-06-12,認購,,認購人I,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0612/2025061200811_c.pdf,,MED,NO_NAMED_PLACEE
GO_08426_31/01/24,俊和海外控股有限公司 (亞洲聯合基建 HKEX: 0711),7.1,,聯合公告 (1)完成配售雅居投資控股有限公司的現有股份；(2)達成全部復牌指引；及(3)雅居投資控股有限公司恢復買賣,PGO_08426_28/10/2024 22:22,152.0,全購事件20260831.csv,08426,雅居投資控股,2024-10-28,配售,,,,,,,,,,,,,,2024-10-28,https://www1.hkexnews.hk/listedco/listconews/gem/2024/1028/2024102801127_c.pdf,,,NO_PLACEE_DEF
GO_08426_31/01/24,俊和海外控股有限公司 (亞洲聯合基建 HKEX: 0711),5.7,,聯合公告 (1)進一步延長配售雅居投資控股有限公司股份的配售期；及 (2)雅居投資控股有限公司的公眾持股量,PGO_08426_17/09/2024 17:28,152.0,全購事件20260831.csv,08426,雅居投資控股,2024-09-17,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0917/2024091700655_c.pdf,,,NO_PLACEE_DEF
GO_08426_31/01/24,俊和海外控股有限公司 (亞洲聯合基建 HKEX: 0711),5.3,,聯合公告 (1)延長配售雅居投資控股有限公司股份的配售期；及(2)雅居投資控股有限公司的公眾持股量,PGO_08426_02/09/2024 18:19,152.0,全購事件20260831.csv,08426,雅居投資控股,2024-09-02,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0902/2024090203253_c.pdf,,,NO_PLACEE_DEF
GO_08426_31/01/24,俊和海外控股有限公司 (亞洲聯合基建 HKEX: 0711),4.1,,聯合公告 (1)亞洲聯合基建控股有限公司的須予披露交易：透過配售方式出售雅居投資控股有限公司的股份；及(2)雅居投資控股有限公司的公眾持股量,PGO_08426_30/07/2024 22:23,152.0,全購事件20260831.csv,08426,雅居投資控股,2024-07-30,配售,,承配人,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0730/2024073001493_c.pdf,,MED,NO_NAMED_PLACEE
GO_00711_31/01/24,俊和海外控股有限公司,7.1,,聯合公告 (1)完成配售雅居投資控股有限公司的現有股份；(2)達成全部復牌指引；及(3)雅居投資控股有限公司恢復買賣,PGO_00711_28/10/2024 22:17,153.0,全購事件20260831.csv,00711,亞洲聯合基建控股,2024-10-28,配售,,,,,,,,,,,,,,2024-10-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1028/2024102801117_c.pdf,,,NO_PLACEE_DEF
GO_00711_31/01/24,俊和海外控股有限公司,5.7,,聯合公告 (1)進一步延長配售雅居投資控股有限公司股份的配售期；及 (2)雅居投資控股有限公司的公眾持股量,PGO_00711_17/09/2024 17:25,153.0,全購事件20260831.csv,00711,亞洲聯合基建控股,2024-09-17,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0917/2024091700643_c.pdf,,,NO_PLACEE_DEF
GO_00711_31/01/24,俊和海外控股有限公司,5.3,,聯合公告 (1)延長配售雅居投資控股有限公司股份的配售期；及(2)雅居投資控股有限公司的公眾持股量,PGO_00711_02/09/2024 18:17,153.0,全購事件20260831.csv,00711,亞洲聯合基建控股,2024-09-02,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0902/2024090203231_c.pdf,,,NO_PLACEE_DEF
GO_00711_31/01/24,俊和海外控股有限公司,4.1,,聯合公告 (1)亞洲聯合基建控股有限公司的須予披露交易：透過配售方式出售雅居投資控股有限公司的股份；及(2)雅居投資控股有限公司的公眾持股量,PGO_00711_30/07/2024 22:12,153.0,全購事件20260831.csv,00711,亞洲聯合基建控股,2024-07-30,配售,,承配人,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0730/2024073001479_c.pdf,,MED,NO_NAMED_PLACEE
GO_00115_09/01/24,"Rhenfield Development Corp (曾義, 曾芷諾)",1.5,,完成認購新可換股債券及結算現有債券,PGO_00115_06/05/2024 19:03,157.0,全購事件20260831.csv,00115,鈞濠集團,2024-05-06,認購,,,,,,,,,,,,,,2024-05-06,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0506/2024050601921_c.pdf,,,NO_PLACEE_DEF
GO_01029_08/11/23,AXIOMA CAPITAL FZE LLC (Nikolai Valentinovich Levitskii - 董事會主席),23.0,,有效申請供股股份的結果 以及補償安排涉及的 未獲認購供股股份及不合資格股東未售出供股股份數目,PGO_01029_22/01/2026 07:00,162.0,全購事件20260831.csv,01029,鐵貨,2026-01-22,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0122/2026012200072_c.pdf,,,NO_PLACEE_DEF
GO_01028_08/11/23,Orchid Valley Holdings Limited (程璇璇),22.5,,完成根據特別授權向認購方 發行非上市認股權證,PGO_01028_02/02/2026 18:04,163.0,全購事件20260831.csv,01028,千百度,2026-02-02,認購,,,,,,,,,,,,,,2026-02-02,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0202/2026020202399_c.pdf,,,NO_PLACEE_DEF
GO_01028_08/11/23,Orchid Valley Holdings Limited (程璇璇),20.8,,完成根據一般授權向認購方發行新股份,PGO_01028_11/12/2025 17:56,163.0,全購事件20260831.csv,01028,千百度,2025-12-11,認購,,,,,,,,,,,,,,2025-12-11,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1211/2025121100899_c.pdf,,,NO_PLACEE_DEF
GO_01028_08/11/23,Orchid Valley Holdings Limited (程璇璇),19.8,,有關 建議根據一般授權發行新股份及 根據特別授權向認購方發行非上市認股權證的 補充公告,PGO_01028_11/11/2025 20:43,163.0,全購事件20260831.csv,01028,千百度,2025-11-11,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1111/2025111101465_c.pdf,,,NO_PLACEE_DEF
GO_01028_08/11/23,Orchid Valley Holdings Limited (程璇璇),19.4,0.0,建議根據一般授權發行新股份及 根據特別授權向認購方發行非上市認股權證,PGO_01028_30/10/2025 06:07,163.0,全購事件20260831.csv,01028,千百度,2025-10-30,認購,,認購方,Port Bliss Holdings,公司,梁樂恒女士,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1030/2025103000006_c.pdf,"行認購股份 及(b)認股權證所附 股東 (i)於本公告日期 (ii)於發行認購股份完成時 認購權獲悉數行使完成後 股份 % 股份 % 股份 % 梁樂恒女士（透過Port Bliss Holdings Limited）（附註1） 495,355,436 23.85 495,355,436 19.88 495,355,436 16.70 陳奕熙先生（透過Hongguo International G",,
GO_03963_30/10/23,金榜集團控股有限公司 (控股股東),22.5,,關連交易－建議根據特別授權發行可換股債券－延長最後截止日期,PGO_03963_30/12/2025 17:20,164.0,全購事件20260831.csv,03963,融眾金融,2025-12-30,關連交易－建議根據特別授權發行可換股債券,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1230/2025123000714_c.pdf,,,NO_PLACEE_DEF
GO_03963_30/10/23,,,,認購協議,PGO_03963_13/10/2025 16:40,,,03963,融眾金融,,,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/dod/tc.html,,,PDF_FAIL:唔係PDF: https://www1.hkexnews.hk/listedco/listconews/sehk/dod
GO_03963_30/10/23,金榜集團控股有限公司 (控股股東),18.6,0.0,關連交易－建議根據特別授權發行可換股債券,PGO_03963_03/09/2025 21:19,164.0,全購事件20260831.csv,03963,融眾金融,2025-09-03,關連交易－建議根據特別授權發行可換股債券,,認購人,金榜集團控股有限公司,公司,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0903/2025090302153_c.pdf,"權架構： 緊隨可換股債券悉數轉換 股東 於本公告日期 為換股股份後 佔已發行 佔已發行 所持股份 股份總數 所持股份 股份總數 數目 的概約% 數目 的概約% 金榜集團控股有限公司 （即認購人）（附註3） 189,492,617 31.23 335,325,950 44.55 Perfect Honour Limited （附註2及3） 143,805,903 23.70 14",,
GO_01796_10/10/23,元豐創投有限公司 (黃后),5.3,,根據一般授權配售新股份失效,PGO_01796_29/05/2024 06:04,165.0,全購事件20260831.csv,01796,中國數智科技,2024-05-29,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0529/2024052900004_c.pdf,,,NO_PLACEE_DEF
GO_01796_10/10/23,元豐創投有限公司 (黃后),4.6,,與根據一般授權配售新股份有關的補充公告,PGO_01796_07/05/2024 21:16,165.0,全購事件20260831.csv,01796,中國數智科技,2024-05-07,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0507/2024050701651_c.pdf,,,NO_PLACEE_DEF
GO_01796_10/10/23,元豐創投有限公司 (黃后),4.1,,根據一般授權配售新股份,PGO_01796_23/04/2024 06:15,165.0,全購事件20260831.csv,01796,中國數智科技,2024-04-23,配售,,承配人,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0423/2024042300028_c.pdf,,MED,NO_NAMED_PLACEE
GO_00970_05/10/23,施清流,5.4,1.0,根據一般授權認購新股份,PGO_00970_21/07/2024 18:05,167.0,全購事件20260831.csv,00970,新耀萊,2024-07-21,認購,,第一認購人,楊雲先生,個人,,,,,,,,,楊雲先生，一名中國居民及獨立第三方,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0721/2024072100008_c.pdf,"Hoon先生、Pro Honor、林志堅先生、施嘉豪先生及徐俊美女士 「關連人士」 指 上市規則賦予該詞之涵義 「董事」 指 本公司之董事 「第一認購人」 指 楊雲先生，一名中國居民及獨立第三方 「第一認購協議」 指 本公司與第一認購人所訂立日期為二零二四年七月十九 日之協議，據此，第一認購人應認購62,149,418股新股份 「一般授權」 指 股東於二零二三年股東",,
GO_00970_05/10/23,施清流,5.4,1.0,根據一般授權認購新股份,PGO_00970_21/07/2024 18:05,167.0,全購事件20260831.csv,00970,新耀萊,2024-07-21,認購,,第二認購人,李展程先生,個人,,,,,,,,,李展程先生，一名香港居民及獨立第三方,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0721/2024072100008_c.pdf,"onor」 指 Pro Honor Investment Limited，一間於英屬處女群島註 冊成立之有限公司，由董事仇沛沅先生全資擁有 「第二認購人」 指 李展程先生，一名香港居民及獨立第三方 「第二認購協議」 指 本公司與第二認購人所訂立日期為二零二四年七月十九 日之協議，據此，第二認購人應認購12,730,000股新股份 「股份」 指 本公司股本中每股面值0.",,
GO_00970_05/10/23,施清流,23.3,0.0,根據一般授權認購新股份,PGO_00970_16/01/2026 21:13,167.0,全購事件20260831.csv,00970,新耀萊,2026-01-16,認購,,認購人I,聖瑋實業發展有限公司,公司,,,,,,,,,聖瑋實業發展有限公司，一間於香港註冊成立之有限公司，為獨立第三方,,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0116/2026011601534_c.pdf,股 「股東」 指 股份持有人 「聯交所」 指 香港聯合交易所有限公司 「（該等）認購人」 指 認購人I、認購人II、認購人III及認購人IV 「認購人I」 指 聖瑋實業發展有限公司，一間於香港註冊成立之有限 公司，為獨立第三方 「認購人II」 指 劉俊堅先生，香港居民，為獨立第三方 8 「認購人III」 指 鄭詠詩女士，香港居民，為獨立第三方 「認購人IV」 指 李展程先生，香,,
GO_00970_05/10/23,施清流,14.2,1.0,根據一般授權認購新股份,PGO_00970_15/04/2025 21:06,167.0,全購事件20260831.csv,00970,新耀萊,2025-04-15,認購,,第一認購人,李展程先生,個人,,,,,,,,,"李展程先生，一名香港居民並為於本公佈日期持有 12,730,000 股股份（佔本公司已發行股本總額約2.71%）之現有股東，屬獨立第三方",,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0415/2025041501616_c.pdf,"oon先生、Pro Honor、林志堅先生、施嘉豪先生 及徐俊美女士 「關連人士」 指 上市規則賦予該詞之涵義 「董事」 指 本公司之董事 「第一認購人」 指 李展程先生，一名香港居民並為於本公佈日期持 有 12,730,000 股股份（佔本公司已發行股本總額 約2.71%）之現有股東，屬獨立第三方 「第一認購協議」 指 本公司與第一認購人所訂立日期為二零二五年 四月",,
GO_00970_05/10/23,施清流,14.2,1.0,根據一般授權認購新股份,PGO_00970_15/04/2025 21:06,167.0,全購事件20260831.csv,00970,新耀萊,2025-04-15,認購,,第二認購人,陳劍武先生,個人,,,,,,,,,陳劍武先生，一名中國居民及獨立第三方,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0415/2025041501616_c.pdf,"nor」 指 Pro Honor Investment Limited，一間於英屬處女群 島註冊成立之有限公司，由董事仇沛沅先生全資 擁有 「第二認購人」 指 陳劍武先生，一名中國居民及獨立第三方 「第二認購協議」 指 本公司與第二認購人所訂立日期為二零二五年 四月十五日之協議，據此，第二認購人應認購 79,729,301股新股份 「股份」 指 本公司股本中每股面值0",,
GO_00789_27/09/23,"迅速發展有限公司 (陳龍, 林晨潔, 陳乃恩)",10.5,,完成根據一般授權配售新股份,PGO_00789_04/10/2024 17:01,169.0,全購事件20260831.csv,00789,雅天妮集團,2024-10-04,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1004/2024100400928_c.pdf,,,NO_PLACEE_DEF
GO_00789_27/09/23,"迅速發展有限公司 (陳龍, 林晨潔, 陳乃恩)",9.7,0.0,根據一般授權配售新股份,PGO_00789_09/09/2024 22:31,169.0,全購事件20260831.csv,00789,雅天妮集團,2024-09-09,配售,,承配人,迅速發展有限公司,公司,陳龍先生,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0909/2024090901257_c.pdf,"份外已發行股份總數概無變動，則本公司現有股權架構及緊 隨完成後對本公司股權架構之影響如下： 於本公告日期 緊隨完成後 股份數目 概約% 股份數目 概約% 股東 迅速發展有限公司（附註） 708,591,525 64.19 708,591,525 53.52 承配人 – – 220,000,000 16.62 其他公眾股東 395,376,603 35.81 395,376,",,
GO_01780_19/09/23,"Kyosei Technology Inc (柳瀨健一, 金子博, 潘楠)",23.6,,內幕消息 - 完成控股股東現有股份的私人配售事項,PGO_01780_28/10/2025 16:49,170.0,全購事件20260831.csv,01780,榮尊國際控股,2025-10-28,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1028/2025102800641_c.pdf,,MED,NO_NAMED_PLACEE
GO_01780_19/09/23,"Kyosei Technology Inc (柳瀨健一, 金子博, 潘楠)",23.4,,內幕消息 &ndash; 控股股東現有股份的私人配售事項,PGO_01780_21/10/2025 20:52,170.0,全購事件20260831.csv,01780,榮尊國際控股,2025-10-21,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/1021/2025102100861_c.pdf,,,NO_PLACEE_DEF
GO_01869_10/08/23,Kafelaku Coffee Industrial Limited (梁乃銘),8.1,,完成根據一般授權配售新股份,PGO_01869_07/06/2024 19:39,173.0,全購事件20260831.csv,01869,貓屎咖啡控股,2024-06-07,配售,,,,,,,,,,,,,,2024-06-07,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0607/2024060701273_c.pdf,,,NO_PLACEE_DEF
GO_01869_10/08/23,Kafelaku Coffee Industrial Limited (梁乃銘),7.4,0.0,根據一般授權配售新股份,PGO_01869_14/05/2024 20:26,173.0,全購事件20260831.csv,01869,貓屎咖啡控股,2024-05-14,配售,,承配人,兼主席梁乃銘先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0514/2024051401098_c.pdf,"總計： 1,105,100,000 100.00 1,326,120,000 100.00 附註： 1. Kafelaku Industrial由本公司執行董事兼主席梁乃銘先生全資擁有。 – 6 – 2. 僅供說明用途。預期概無承配人將於完成配售事項後成為主要股東。 鑑於配售事項之完成須待配售協議項下之條件獲達成後，方可作實，故配售事 項未必會進行，股東及本公司有意投資者於",,
GO_01894_04/08/23,徐愛華,8.2,,完成根據一般授權配售新股份,PGO_01894_19/06/2024 17:44,174.0,全購事件20260831.csv,01894,恒益控股,2024-06-19,配售,,,,,,,,,,,,,,2024-06-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0619/2024061900579_c.pdf,,,NO_PLACEE_DEF
GO_01894_04/08/23,徐愛華,7.8,,有關根據一般授權配售新股份之補充公告,PGO_01894_05/06/2024 22:22,174.0,全購事件20260831.csv,01894,恒益控股,2024-06-05,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0605/2024060502279_c.pdf,,,NO_PLACEE_DEF
GO_01894_04/08/23,徐愛華,7.4,,根據一般授權配售新股份,PGO_01894_23/05/2024 22:41,174.0,全購事件20260831.csv,01894,恒益控股,2024-05-23,配售,,承配人,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0523/2024052301662_c.pdf,,MED,NO_NAMED_PLACEE
GO_08107_21/07/23,劉志榮,10.1,,根據一般授權配售新股份失效,PGO_08107_16/07/2024 17:01,176.0,全購事件20260831.csv,08107,細葉榕科技,2024-07-16,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0716/2024071600434_c.pdf,,,NO_PLACEE_DEF
GO_08107_21/07/23,劉志榮,9.3,,根據一般授權配售新股份,PGO_08107_24/06/2024 19:48,176.0,全購事件20260831.csv,08107,細葉榕科技,2024-06-24,配售,,承配人,,,,,,,,,,,,2023-12-20,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0624/2024062400784_c.pdf,,MED,NO_NAMED_PLACEE
GO_08107_21/07/23,劉志榮,3.2,,完成根據一般授權配售新股份,PGO_08107_20/12/2023 18:11,176.0,全購事件20260831.csv,08107,細葉榕科技,2023-12-20,配售,,,,,,,,,,,,,,2023-12-20,https://www1.hkexnews.hk/listedco/listconews/gem/2023/1220/2023122000733_c.pdf,,,NO_PLACEE_DEF
GO_08107_21/07/23,劉志榮,2.5,,根據一般授權配售新股份,PGO_08107_30/11/2023 19:59,176.0,全購事件20260831.csv,08107,細葉榕科技,2023-11-30,配售,,承配人,,,,,,,,,,,,2023-06-12,https://www1.hkexnews.hk/listedco/listconews/gem/2023/1130/2023113001597_c.pdf,,MED,NO_NAMED_PLACEE
GO_08107_21/07/23,劉志榮,20.9,,補充公告 關連交易 (1) 認購協議之修訂；及 (2) 根據一般授權發行股份,PGO_08107_12/06/2025 06:09,176.0,全購事件20260831.csv,08107,細葉榕科技,2025-06-12,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0612/2025061200006_c.pdf,,,NO_PLACEE_DEF
GO_08107_21/07/23,劉志榮,17.6,0.0,關連交易(1)訂立認購協議；及(2)根據特別授權發行承諾費用股份,PGO_08107_04/03/2025 06:18,176.0,全購事件20260831.csv,08107,細葉榕科技,2025-03-04,認購,,投資者,"Arena Business Solutions Global SPC II, Ltd",公司,,,,,,,,,,2025-01-03,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0304/2025030400012_c.pdf,"投資者將向本公司認購最多1 億美元（相當於約7.8億港元）的股份。 認購協議 日期： 二零二五年三月三日（交易時段後） 訂約方： (i) 本公司；及 (ii) Arena Business Solutions Global SPC II, Ltd 認購事項 於認購協議期間內任何時間，在若干條件的規限下，本公司可透過發出墊款通知 要求投資者認購股份，當中列明本公司有意根據以下條文向投資者發行及出售的",,
GO_08350_26/06/23,"立橋金融科技控股有限公司 (許楚家, 詹美清)",10.6,,完成根據特別授權認購新股份,PGO_08350_01/11/2024 17:59,179.0,全購事件20260831.csv,08350,立橋證券控股,2024-11-01,認購,,,,,,,,,,,,,,2024-11-01,https://www1.hkexnews.hk/listedco/listconews/gem/2024/1101/2024110102897_c.pdf,,,NO_PLACEE_DEF
GO_08350_26/06/23,"立橋金融科技控股有限公司 (許楚家, 詹美清)",8.6,0.0,關連交易根據特別授權認購新股份,PGO_08350_02/09/2024 22:13,179.0,全購事件20260831.csv,08350,立橋證券控股,2024-09-02,認購,,認購人,許楚家先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0902/2024090203835_c.pdf,票據。 認購股份將根據擬於股東特別大會上尋求之特別授權配發及發行。本公司 將向聯交所上市委員會申請批准認購股份上市及買賣。 – 1 – 上市規則之涵義 認購人為許楚家先生的配偶。許楚家先生持有立橋金科97%股權，立橋金科 為本公司的控股股東，故根據GEM上市規則第20章為本公司之關連人士。因 此，認購事項將構成本公司之一項關連交易，並須遵守GEM上市規則第20章 項下,,
GO_01481_27/04/23,TeraMetal Holdings Limited (吳浩麟),0.5,,更替有關認購湖北康時珍醫藥科技有限公司30%經擴大註冊資本的協議及更替補充契據,PGO_01481_05/07/2023 16:35,185.0,全購事件20260831.csv,01481,竣球控股,2023-07-05,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0705/2023070500620_c.pdf,,,NO_PLACEE_DEF
GO_01481_27/04/23,TeraMetal Holdings Limited (吳浩麟),17.2,,(1)須予披露交易 &mdash; 土地收購；(2)根據一般授權發行可換股債券；(3)視作等同出售一間附屬公司的權益；(4)有關建議戰略合作的諒解備忘錄；及(5)變更2022年配售所得款項的用途,PGO_01481_26/11/2024 21:52,185.0,全購事件20260831.csv,01481,竣球控股,2024-11-26,配售,,,,,,,,,,,,,,2022-08-05,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1126/2024112601089_c.pdf,,MED,NO_NAMED_PLACEE
GO_03889_10/04/23,"孔展鵬, 王鐵光",11.8,,完成根據一般授權認購新股份,PGO_03889_10/01/2025 20:44,186.0,全購事件20260831.csv,03889,大成玉米集團,2025-01-10,認購,,,,,,,,,,,,,,2025-01-10,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0110/2025011001190_c.pdf,,,NO_PLACEE_DEF
GO_03889_10/04/23,"孔展鵬, 王鐵光",11.2,,有關根據一般授權認購新股份之補充公告,PGO_03889_24/12/2024 15:46,186.0,全購事件20260831.csv,03889,大成玉米集團,2024-12-24,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1224/2024122400463_c.pdf,,,NO_PLACEE_DEF
GO_03889_10/04/23,"孔展鵬, 王鐵光",11.1,,根據一般授權認購新股份,PGO_03889_20/12/2024 20:43,186.0,全購事件20260831.csv,03889,大成玉米集團,2024-12-20,認購,,認購方,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/1220/2024122001587_c.pdf,,MED,NO_NAMED_PLACEE
